Number,Team,Transaction
25464,20,[2019-03-03 6:32:02 PM] - TRADE : From New York Rangers to Vancouver Canucks : Aaron Dell (68)- Matt Irwin (65)- Frederic Allard (P)- Y:2019-RND:4-COL.
25465,29,[2019-03-03 6:32:02 PM] - TRADE : From New York Rangers to Vancouver Canucks : Aaron Dell (68)- Matt Irwin (65)- Frederic Allard (P)- Y:2019-RND:4-COL.
25466,29,[2019-03-03 6:32:37 PM] - TRADE : From Vancouver Canucks to Anaheim Ducks : Tomas Plekanec (69).
25467,1,[2019-03-03 6:32:37 PM] - TRADE : From Vancouver Canucks to Anaheim Ducks : Tomas Plekanec (69).
25468,1,[2019-03-03 6:32:37 PM] - TRADE : From Anaheim Ducks to Vancouver Canucks : Linus Nassen (P)- Y:2020-RND:6-ANH.
25469,29,[2019-03-03 6:32:37 PM] - TRADE : From Anaheim Ducks to Vancouver Canucks : Linus Nassen (P)- Y:2020-RND:6-ANH.
25470,22,[2019-03-03 6:33:01 PM] - TRADE : From Philadelphia Flyers to Florida Panthers : Michael McCarron (62).
25471,13,[2019-03-03 6:33:01 PM] - TRADE : From Philadelphia Flyers to Florida Panthers : Michael McCarron (62).
25472,13,[2019-03-03 6:33:01 PM] - TRADE : From Florida Panthers to Philadelphia Flyers : Y:2020-RND:6-FLA- Y:2021-RND:7-FLA.
25473,22,[2019-03-03 6:33:01 PM] - TRADE : From Florida Panthers to Philadelphia Flyers : Y:2020-RND:6-FLA- Y:2021-RND:7-FLA.
25474,17,[2019-03-03 8:17:10 PM] - TRADE : From Nashville Predators to Edmonton Oilers : Michael Del Zotto (73).
25475,12,[2019-03-03 8:17:10 PM] - TRADE : From Nashville Predators to Edmonton Oilers : Michael Del Zotto (73).
25476,12,[2019-03-03 8:17:10 PM] - TRADE : From Edmonton Oilers to Nashville Predators : Nick Lappin (64)- Y:2019-RND:4-ANH.
25477,17,[2019-03-03 8:17:10 PM] - TRADE : From Edmonton Oilers to Nashville Predators : Nick Lappin (64)- Y:2019-RND:4-ANH.
25478,6,[2019-03-03 8:18:02 PM] - TRADE : From Carolina Hurricanes to Calgary Flames : Petr Mrazek (66).
25479,5,[2019-03-03 8:18:02 PM] - TRADE : From Carolina Hurricanes to Calgary Flames : Petr Mrazek (66).
25480,5,[2019-03-03 8:18:02 PM] - TRADE : From Calgary Flames to Carolina Hurricanes : Y:2019-RND:3-PHL- Y:2020-RND:4-CHI.
25481,6,[2019-03-03 8:18:02 PM] - TRADE : From Calgary Flames to Carolina Hurricanes : Y:2019-RND:3-PHL- Y:2020-RND:4-CHI.
25482,13,[2019-03-03 8:18:22 PM] - TRADE : From Florida Panthers to Calgary Flames : Y:2019-RND:4-CGY- Y:2019-RND:4-SJS.
25483,5,[2019-03-03 8:18:22 PM] - TRADE : From Florida Panthers to Calgary Flames : Y:2019-RND:4-CGY- Y:2019-RND:4-SJS.
25484,5,[2019-03-03 8:18:22 PM] - TRADE : From Calgary Flames to Florida Panthers : Anton Khudobin (69).
25485,13,[2019-03-03 8:18:22 PM] - TRADE : From Calgary Flames to Florida Panthers : Anton Khudobin (69).
25486,25,[2019-03-03 8:19:02 PM] - TRADE : From St. Louis Blues to Calgary Flames : Loui Eriksson (67)- Y:2020-RND:6-STL.
25487,5,[2019-03-03 8:19:02 PM] - TRADE : From St. Louis Blues to Calgary Flames : Loui Eriksson (67)- Y:2020-RND:6-STL.
25488,5,[2019-03-03 8:19:02 PM] - TRADE : From Calgary Flames to St. Louis Blues : Andrew Ladd (71).
25489,25,[2019-03-03 8:19:02 PM] - TRADE : From Calgary Flames to St. Louis Blues : Andrew Ladd (71).
25490,25,[2019-03-03 8:19:27 PM] - TRADE : From St. Louis Blues to Dallas Stars : $1-000-000 (Money)- Y:2019-RND:7-STL.
25491,10,[2019-03-03 8:19:27 PM] - TRADE : From St. Louis Blues to Dallas Stars : $1-000-000 (Money)- Y:2019-RND:7-STL.
25492,10,[2019-03-03 8:19:27 PM] - TRADE : From Dallas Stars to St. Louis Blues : Adam McQuaid (66).
25493,25,[2019-03-03 8:19:27 PM] - TRADE : From Dallas Stars to St. Louis Blues : Adam McQuaid (66).
25494,22,[2019-03-03 8:19:52 PM] - TRADE : From Philadelphia Flyers to Vegas Golden Knights : Jason Spezza (69).
25495,31,[2019-03-03 8:19:52 PM] - TRADE : From Philadelphia Flyers to Vegas Golden Knights : Jason Spezza (69).
25496,31,[2019-03-03 8:19:52 PM] - TRADE : From Vegas Golden Knights to Philadelphia Flyers : Joseph Morrow (63)- Y:2019-RND:5-NSH.
25497,22,[2019-03-03 8:19:52 PM] - TRADE : From Vegas Golden Knights to Philadelphia Flyers : Joseph Morrow (63)- Y:2019-RND:5-NSH.
25498,3,[2019-03-03 8:20:21 PM] - TRADE : From Boston Bruins to St. Louis Blues : Y:2021-RND:6-BOS- Y:2023-RND:7-BOS.
25499,25,[2019-03-03 8:20:21 PM] - TRADE : From Boston Bruins to St. Louis Blues : Y:2021-RND:6-BOS- Y:2023-RND:7-BOS.
25500,25,[2019-03-03 8:20:21 PM] - TRADE : From St. Louis Blues to Boston Bruins : Cam Ward (71).
25501,3,[2019-03-03 8:20:21 PM] - TRADE : From St. Louis Blues to Boston Bruins : Cam Ward (71).
25502,3,[2019-03-03 8:20:51 PM] - TRADE : From Boston Bruins to Dallas Stars : Keith Kinkaid (70).
25503,10,[2019-03-03 8:20:51 PM] - TRADE : From Boston Bruins to Dallas Stars : Keith Kinkaid (70).
25504,10,[2019-03-03 8:20:51 PM] - TRADE : From Dallas Stars to Boston Bruins : Jacob Golden (P)- Ryan McGregor (P).
25505,3,[2019-03-03 8:20:51 PM] - TRADE : From Dallas Stars to Boston Bruins : Jacob Golden (P)- Ryan McGregor (P).
25506,9,[2019-03-03 8:21:13 PM] - TRADE : From Columbus Blue Jackets to Chicago Blackhawks : Y:2019-RND:7-NJD.
25507,7,[2019-03-03 8:21:13 PM] - TRADE : From Columbus Blue Jackets to Chicago Blackhawks : Y:2019-RND:7-NJD.
25508,7,[2019-03-03 8:21:13 PM] - TRADE : From Chicago Blackhawks to Columbus Blue Jackets : Adam Cracknell (66).
25509,9,[2019-03-03 8:21:13 PM] - TRADE : From Chicago Blackhawks to Columbus Blue Jackets : Adam Cracknell (66).
25510,5,[2019-03-04 4:12:36 PM] - Unknown Player is no longer as assistant for Calgary Flames.
25511,5,[2019-03-04 4:12:36 PM] - Jonathan Ericsson has been selected as assistant for Calgary Flames.
25512,25,[2019-03-04 4:12:36 PM] - Unknown Player is no longer captain for St. Louis Blues.
25513,25,[2019-03-04 4:12:36 PM] - Jason Pominville has been selected as captain for St. Louis Blues.
25514,25,[2019-03-04 4:12:36 PM] - Jason Pominville is no longer as assistant for St. Louis Blues.
25515,25,[2019-03-04 4:12:36 PM] - Cedric Paquette has been selected as assistant for St. Louis Blues.
25516,22,[2019-03-04 4:13:16 PM] - TRADE : From Philadelphia Flyers to Vegas Golden Knights : Robert Bortuzzo (66).
25517,31,[2019-03-04 4:13:16 PM] - TRADE : From Philadelphia Flyers to Vegas Golden Knights : Robert Bortuzzo (66).
25518,22,[2019-03-04 4:13:49 PM] - TRADE : From Philadelphia Flyers to Anaheim Ducks : Marian Gaborik (67).
25519,1,[2019-03-04 4:13:49 PM] - TRADE : From Philadelphia Flyers to Anaheim Ducks : Marian Gaborik (67).
25520,1,[2019-03-04 4:13:49 PM] - TRADE : From Anaheim Ducks to Philadelphia Flyers : Jussi Jokinen (65)- Y:2020-RND:7-FLA.
25521,22,[2019-03-04 4:13:49 PM] - TRADE : From Anaheim Ducks to Philadelphia Flyers : Jussi Jokinen (65)- Y:2020-RND:7-FLA.
25522,25,[2019-03-04 4:14:40 PM] - TRADE : From St. Louis Blues to Chicago Blackhawks : $1-000-000 (Money)- Y:2023-RND:7-BOS.
25523,7,[2019-03-04 4:14:40 PM] - TRADE : From St. Louis Blues to Chicago Blackhawks : $1-000-000 (Money)- Y:2023-RND:7-BOS.
25524,7,[2019-03-04 4:14:40 PM] - TRADE : From Chicago Blackhawks to St. Louis Blues : Tyler Ennis (63).
25525,25,[2019-03-04 4:14:40 PM] - TRADE : From Chicago Blackhawks to St. Louis Blues : Tyler Ennis (63).
25526,26,[2019-03-04 4:15:27 PM] - TRADE : From San Jose Sharks to Carolina Hurricanes : Y:2021-RND:6-SJS.
25527,6,[2019-03-04 4:15:27 PM] - TRADE : From San Jose Sharks to Carolina Hurricanes : Y:2021-RND:6-SJS.
25528,6,[2019-03-04 4:15:27 PM] - TRADE : From Carolina Hurricanes to San Jose Sharks : Colin Greening (59).
25529,26,[2019-03-04 4:15:27 PM] - TRADE : From Carolina Hurricanes to San Jose Sharks : Colin Greening (59).
25530,25,[2019-03-04 4:16:14 PM] - TRADE : From St. Louis Blues to San Jose Sharks : Andrew Ladd (71).
25531,26,[2019-03-04 4:16:14 PM] - TRADE : From St. Louis Blues to San Jose Sharks : Andrew Ladd (71).
25532,26,[2019-03-04 4:16:14 PM] - TRADE : From San Jose Sharks to St. Louis Blues : Colin Greening (59)- Y:2020-RND:5-SJS- Y:2020-RND:6-SJS.
25533,25,[2019-03-04 4:16:14 PM] - TRADE : From San Jose Sharks to St. Louis Blues : Colin Greening (59)- Y:2020-RND:5-SJS- Y:2020-RND:6-SJS.
25534,29,[2019-03-04 4:17:08 PM] - Troy Rutkowski has been deleted from Vancouver Canucks.
25535,29,[2019-03-04 4:17:14 PM] - Danny Kristo has been deleted from Vancouver Canucks.
25536,5,[2019-03-04 4:17:26 PM] - Brenden Kichton has been deleted from Calgary Flames.
25537,5,[2019-03-04 4:17:39 PM] - Edward Wittchow has been deleted from Calgary Flames.
25538,5,[2019-03-04 4:17:46 PM] - Valeri Vasiliev has been deleted from Calgary Flames.
25539,5,[2019-03-04 4:17:53 PM] - Graham Black has been deleted from Calgary Flames.
25540,15,[2019-03-05 10:19:47 PM] - Dillon Simpson was added to Minnesota Wild.
25541,15,[2019-03-05 10:20:11 PM] - Dillon Simpson has been deleted from Minnesota Wild.
25542,31,[2019-03-05 10:23:17 PM] - Unknown Player is no longer captain for Wolves.
25543,31,[2019-03-05 10:23:17 PM] - Scott Laughton has been selected as captain for Wolves.
25544,31,[2019-03-05 10:23:17 PM] - Unknown Player is no longer as assistant for Wolves.
25545,31,[2019-03-05 10:23:17 PM] - Nolan Patrick has been selected as assistant for Wolves.
25546,4,[2019-03-06 9:32:23 PM] - Tyler Lewington was added to Buffalo Sabres.
25547,6,[2019-03-06 9:32:49 PM] - Riley Stillman was added to Carolina Hurricanes.
25548,6,[2019-03-06 9:32:57 PM] - Ian Scott was added to Carolina Hurricanes.
25549,18,[2019-03-06 9:33:12 PM] - Maxime Lajoie was added to New Jersey Devils.
25550,4,[2019-03-06 9:33:28 PM] - Tyler Lewington has been deleted from Buffalo Sabres.
25551,6,[2019-03-06 9:33:35 PM] - Riley Stillman has been deleted from Carolina Hurricanes.
25552,6,[2019-03-06 9:33:42 PM] - Ian Scott has been deleted from Carolina Hurricanes.
25553,18,[2019-03-06 9:33:51 PM] - Maxime Lajoie has been deleted from New Jersey Devils.
25554,5,[2019-03-07 4:17:21 PM] - Jordan Subban was added to Calgary Flames.
25555,5,[2019-03-07 4:17:32 PM] - Jordan Subban has been deleted from Calgary Flames.
25556,17,[2019-03-09 9:03:03 PM] - New Record for Team's Most Shots (58) in 1 Game for Nashville Predators!
25557,18,[2019-03-10 7:56:55 PM] - Devils fired Scott Niedermayer.
25558,18,[2019-03-10 7:56:56 PM] - Devils hired Mike Vellucci for $775-000 for 3 year(s).
25559,25,[2019-03-16 5:18:46 PM] - St. Louis Blues fired Guy Boucher.
25560,25,[2019-03-16 5:19:47 PM] - Wolves fired Rob Brind'Amour.
25561,25,[2019-03-16 5:19:48 PM] - St. Louis Blues hired Rob Brind'Amour for $2-500-000 for 3 year(s).
25562,31,[2019-03-16 5:20:26 PM] - Wolves hired Jeremy Colliton for $600-000 for 3 year(s).
25563,22,[2019-03-16 5:21:11 PM] - Philadelphia Flyers fired Mike Babcock.
25564,22,[2019-03-16 5:22:05 PM] - Checkers fired David Quinn.
25565,22,[2019-03-16 5:22:34 PM] - Philadelphia Flyers hired David Quinn for $3-000-000 for 3 year(s).
25566,6,[2019-03-16 5:23:02 PM] - Carolina Hurricanes fired Phil Housley.
25567,6,[2019-03-16 5:23:55 PM] - Comets fired Sheldon Keefe.
25568,6,[2019-03-16 5:23:56 PM] - Carolina Hurricanes hired Sheldon Keefe for $4-500-000 for 5 year(s).
25569,6,[2019-03-16 5:24:14 PM] - Checkers hired D.J. Smith for $500-000 for 2 year(s).
25570,29,[2019-03-16 5:24:49 PM] - Comets hired Trent Cull for $750-000 for 3 year(s).
25571,4,[2019-03-16 5:26:59 PM] - Thomas Vannelli has been deleted from Buffalo Sabres.
25572,4,[2019-03-16 5:27:07 PM] - Brendan Ranford has been deleted from Buffalo Sabres.
25573,3,[2019-03-16 5:27:29 PM] - New Record for Team's Most Shots (63) in 1 Game for Boston Bruins!
25574,27,[2019-03-16 8:18:03 PM] - Francois Brassard has been deleted from Tampa Bay Lightning.
25575,27,[2019-03-16 8:18:23 PM] - Matt Tomkins has been deleted from Tampa Bay Lightning.
25576,27,[2019-03-16 8:18:56 PM] - Matt Tomkins was added to Tampa Bay Lightning.
25577,27,[2019-03-16 8:19:10 PM] - Francois Brassard was added to Tampa Bay Lightning.
25578,1,[2019-03-17 7:31:38 PM] - New Record for Team's Most Shots (53) in 1 Game for Anaheim Ducks!
25579,25,[2019-03-18 6:38:35 PM] - Rampage  GM Stats have been reset.
25580,26,[2019-03-20 4:32:41 PM] - New Record for Team's Most Shots (61) in 1 Game for San Jose Sharks!
25581,17,[2019-03-27 8:09:15 PM] - Nashville Predators show interest in Mike Condon from waiver.
25582,13,[2019-03-27 8:09:29 PM] - Florida Panthers show interest in Ryan Murphy from waiver.
25583,17,[2019-04-01 4:20:20 PM] - Nashville Predators claimed Mike Condon from waivers by Minnesota Wild for $1-000-000.
25584,17,[2019-04-01 4:20:20 PM] - Mike Condon was added to Nashville Predators.
25585,13,[2019-04-01 4:20:20 PM] - Florida Panthers claimed Ryan Murphy from waivers by Philadelphia Flyers for $1-000-000.
25586,13,[2019-04-01 4:20:20 PM] - Ryan Murphy was added to Florida Panthers.
25587,6,[2019-04-05 9:20:03 PM] - Carolina Hurricanes show interest in James Reimer from waiver.
25588,6,[2019-04-06 3:58:23 PM] - Carolina Hurricanes claimed James Reimer from waivers by Columbus Blue Jackets for $1-000-000.
25589,6,[2019-04-06 3:58:23 PM] - James Reimer was added to Carolina Hurricanes.
25590,25,[2019-04-08 4:17:21 PM] - St. Louis Blues show interest in Chad Johnson from waiver.
25591,25,[2019-04-08 4:18:12 PM] - St. Louis Blues claimed Chad Johnson from waivers by Toronto Maple Leafs for $1-000-000.
25592,25,[2019-04-08 4:18:12 PM] - Chad Johnson was added to St. Louis Blues.
25593,9,[2019-04-11 4:08:22 PM] - New Record for Team's Most Shots Blocked (25) in 1 Game for Columbus Blue Jackets!
25594,27,[2019-04-12 3:44:05 PM] - Kirill Kabanov has been deleted from Tampa Bay Lightning.
25595,27,[2019-04-12 3:44:13 PM] - Matthew Berkovitz has been deleted from Tampa Bay Lightning.
25596,27,[2019-04-12 3:44:18 PM] - Maxim Kitsyn has been deleted from Tampa Bay Lightning.
25597,27,[2019-04-12 3:44:28 PM] - Richard Nejezchleb has been deleted from Tampa Bay Lightning.
25598,27,[2019-04-12 3:44:34 PM] - Rodrigo Abols has been deleted from Tampa Bay Lightning.
25599,27,[2019-04-12 3:44:43 PM] - Ryan Tesink has been deleted from Tampa Bay Lightning.
25600,27,[2019-04-12 3:44:54 PM] - Samu Perhonen has been deleted from Tampa Bay Lightning.
25601,25,[2019-04-13 10:50:58 PM] - New Record for Team's Most Shots Blocked (22) in 1 Game for St. Louis Blues!
25602,10,[2019-04-15 4:45:29 PM] - Dallas Stars show interest in Nikita Soshnikov from waiver.
25603,8,[2019-04-16 5:20:50 PM] - New Record for Team's Most Penalties Minutes (58) in 1 Game for Colorado Avalanche!
25604,10,[2019-04-17 4:45:27 PM] - Dallas Stars claimed Nikita Soshnikov from waivers by Carolina Hurricanes for $1-000-000.
25605,10,[2019-04-17 4:45:27 PM] - Nikita Soshnikov was added to Dallas Stars.
25606,13,[2019-04-18 9:12:34 PM] - New Record for Team's Most Hits (39) in 1 Game for Florida Panthers!
25607,18,[2019-04-22 8:28:19 PM] - New Jersey Devils didn't make playoff for year 2018.
25608,13,[2019-04-22 8:28:19 PM] - Florida Panthers didn't make playoff for year 2018.
25609,9,[2019-04-22 8:28:19 PM] - Columbus Blue Jackets didn't make playoff for year 2018.
25610,24,[2019-04-22 8:28:19 PM] - Pittsburgh Penguins didn't make playoff for year 2018.
25611,16,[2019-04-22 8:28:19 PM] - Montreal Canadiens didn't make playoff for year 2018.
25612,27,[2019-04-22 8:28:19 PM] - Tampa Bay Lightning didn't make playoff for year 2018.
25613,22,[2019-04-22 8:28:19 PM] - Philadelphia Flyers didn't make playoff for year 2018.
25614,6,[2019-04-22 8:28:19 PM] - Carolina Hurricanes didn't make playoff for year 2018.
25615,22,[2019-04-22 8:28:19 PM] - Phantoms didn't make playoff for year 2018.
25616,21,[2019-04-22 8:28:19 PM] - Senators didn't make playoff for year 2018.
25617,27,[2019-04-22 8:28:19 PM] - Crunch didn't make playoff for year 2018.
25618,20,[2019-04-22 8:28:19 PM] - Wolf Pack didn't make playoff for year 2018.
25619,24,[2019-04-22 8:28:19 PM] - Penguins didn't make playoff for year 2018.
25620,11,[2019-04-22 8:28:19 PM] - Griffins didn't make playoff for year 2018.
25621,30,[2019-04-22 8:28:19 PM] - Bears didn't make playoff for year 2018.
25622,18,[2019-04-22 8:28:19 PM] - Devils didn't make playoff for year 2018.
25623,26,[2019-04-22 8:28:19 PM] - San Jose Sharks didn't make playoff for year 2018.
25624,29,[2019-04-22 8:28:19 PM] - Vancouver Canucks didn't make playoff for year 2018.
25625,5,[2019-04-22 8:28:19 PM] - Calgary Flames didn't make playoff for year 2018.
25626,7,[2019-04-22 8:28:19 PM] - Chicago Blackhawks didn't make playoff for year 2018.
25627,2,[2019-04-22 8:28:19 PM] - Winnipeg Jets didn't make playoff for year 2018.
25628,8,[2019-04-22 8:28:19 PM] - Colorado Avalanche didn't make playoff for year 2018.
25629,25,[2019-04-22 8:28:19 PM] - St. Louis Blues didn't make playoff for year 2018.
25630,2,[2019-04-22 8:28:19 PM] - Moose didn't make playoff for year 2018.
25631,10,[2019-04-22 8:28:19 PM] - Stars didn't make playoff for year 2018.
25632,25,[2019-04-22 8:28:19 PM] - Rampage  didn't make playoff for year 2018.
25633,23,[2019-04-22 8:28:19 PM] - Roadrunners didn't make playoff for year 2018.
25634,17,[2019-04-22 8:28:19 PM] - Admirals didn't make playoff for year 2018.
25635,8,[2019-04-22 8:28:19 PM] - Eagles didn't make playoff for year 2018.
25636,14,[2019-04-22 8:28:19 PM] - Reign didn't make playoff for year 2018.
25637,20,[2019-04-28 6:55:44 PM] - New York Rangers was eliminated at round 1 of year 2018.
25638,3,[2019-04-28 6:55:44 PM] - Bruins was eliminated at round 1 of year 2018.
25639,17,[2019-04-29 4:43:49 PM] - Nashville Predators was eliminated at round 1 of year 2018.
25640,15,[2019-04-29 4:43:49 PM] - Wild was eliminated at round 1 of year 2018.
25641,19,[2019-04-30 8:56:02 PM] - New York Islanders was eliminated at round 1 of year 2018.
25642,28,[2019-04-30 8:56:02 PM] - Marlies was eliminated at round 1 of year 2018.
25643,1,[2019-05-01 8:15:02 PM] - Anaheim Ducks was eliminated at round 1 of year 2018.
25644,31,[2019-05-01 8:15:02 PM] - Wolves was eliminated at round 1 of year 2018.
25645,4,[2019-05-02 7:54:43 PM] - Buffalo Sabres was eliminated at round 1 of year 2018.
25646,9,[2019-05-02 7:54:43 PM] - Monsters was eliminated at round 1 of year 2018.
25647,12,[2019-05-03 4:32:53 PM] - Edmonton Oilers was eliminated at round 1 of year 2018.
25648,7,[2019-05-03 4:32:53 PM] - IceHogs was eliminated at round 1 of year 2018.
25649,11,[2019-05-04 7:23:44 PM] - Detroit Red Wings was eliminated at round 1 of year 2018.
25650,19,[2019-05-04 7:23:44 PM] - Sound Tigers was eliminated at round 1 of year 2018.
25651,23,[2019-05-04 7:25:01 PM] - Arizona Coyotes was eliminated at round 1 of year 2018.
25652,4,[2019-05-04 7:25:01 PM] -  Americans was eliminated at round 1 of year 2018.
25653,2,[2019-05-06 8:15:22 PM] - David Broll was released by Winnipeg Jets
25654,28,[2019-05-13 4:18:38 PM] - Toronto Maple Leafs was eliminated at round 2 of year 2018.
25655,14,[2019-05-14 5:39:24 PM] - Los Angeles Kings was eliminated at round 2 of year 2018.
25656,29,[2019-05-15 4:23:23 PM] - Comets was eliminated at round 2 of year 2018.
25657,15,[2019-05-16 6:58:18 PM] - Minnesota Wild was eliminated at round 2 of year 2018.
25658,26,[2019-05-16 6:58:18 PM] - Barracuda was eliminated at round 2 of year 2018.
25659,21,[2019-05-17 5:08:25 PM] - Ottawa Senators was eliminated at round 2 of year 2018.
25660,16,[2019-05-17 5:08:25 PM] - Rocket was eliminated at round 2 of year 2018.
25661,12,[2019-05-17 5:09:40 PM] - Condors was eliminated at round 2 of year 2018.
25662,13,[2019-06-02 7:24:29 PM] - Thunderbirds was eliminated at round 3 of year 2018.
25663,10,[2019-06-03 4:09:15 PM] - Dallas Stars was eliminated at round 3 of year 2018.
25664,5,[2019-06-03 4:09:15 PM] - Heat was eliminated at round 3 of year 2018.
25665,30,[2019-06-05 4:38:39 PM] - Washington Capitals was eliminated at round 3 of year 2018.
25666,31,[2019-06-10 4:12:46 PM] - Vegas Golden Knights was eliminated at round 4 of year 2018.
25667,6,[2019-06-10 4:14:26 PM] - Checkers was eliminated at round 4 of year 2018.
25668,3,[2019-06-10 4:14:32 PM] - Boston Bruins are the Playoffs Champions for year 2018!
25669,1,[2019-06-10 4:14:37 PM] - Gullsare the Farm Playoffs Champions for year 2018!
25670,19,[2019-06-13 10:18:53 PM] - Alain Vigneault contract with New York Islanders has ended.
25671,7,[2019-06-13 10:18:53 PM] - Willie Desjardins contract with Chicago Blackhawks has ended.
25672,14,[2019-06-13 10:18:53 PM] - Bruce Boudreau contract with Los Angeles Kings has ended.
