Number,Team,Transaction
28546,8,[2021-10-05 8:42:56 PM] - Michael Sgarbossa was added to Avalanche.
28547,8,[2021-10-05 8:42:56 PM] - Michael Sgarbossa signed with Avalanche for $775-000 for 2 year(s).
28548,18,[2021-10-05 8:43:18 PM] - Garret Sparks was added to Devils.
28549,18,[2021-10-05 8:43:18 PM] - Garret Sparks signed with Devils for $800-000 for 2 year(s).
28550,10,[2021-10-05 8:43:54 PM] - Patrick Kane was added to Stars.
28551,10,[2021-10-05 8:43:54 PM] - Patrick Kane signed with Stars for $11-250-000 for 5 year(s) / Option : 1 Way Contract & No Trade & Signing Bonus of $14-062-488.
28552,32,[2021-10-05 8:44:23 PM] - Conor Sheary was added to Kraken.
28553,32,[2021-10-05 8:44:23 PM] - Conor Sheary signed with Kraken for $3-000-000 for 3 year(s) / Option : No Trade & Signing Bonus of $1-000-000.
28554,4,[2021-10-05 8:44:54 PM] - Tobias Rieder was added to Sabres.
28555,4,[2021-10-05 8:44:54 PM] - Tobias Rieder signed with Sabres for $700-000 for 4 year(s) / Option : No Trade & Signing Bonus of $700-000.
28556,21,[2021-10-05 8:45:21 PM] - Cole Bardreau was added to Senators.
28557,21,[2021-10-05 8:45:21 PM] - Cole Bardreau signed with Senators for $900-000 for 2 year(s) / Option : No Trade & Signing Bonus of $100-000.
28558,2,[2021-10-05 8:45:44 PM] - Matt Murray was added to Jets.
28559,2,[2021-10-05 8:45:44 PM] - Matt Murray signed with Jets for $3-000-000 for 1 year(s).
28560,32,[2021-10-05 8:46:12 PM] - Braden Holtby was added to Kraken.
28561,32,[2021-10-05 8:46:12 PM] - Braden Holtby signed with Kraken for $2-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $200-000.
28562,18,[2021-10-05 8:54:24 PM] - Alex Lyon was added to Devils.
28563,18,[2021-10-05 8:54:24 PM] - Alex Lyon signed with Devils for $800-000 for 1 year(s) / Option : No Trade & Signing Bonus of $25-000.
28564,23,[2021-10-05 8:58:55 PM] - Wayne Simmonds was added to Coyotes.
28565,23,[2021-10-05 8:58:55 PM] - Wayne Simmonds signed with Coyotes for $750-000 for 2 year(s) / Option : No Trade.
28566,14,[2021-10-05 8:59:55 PM] - Tomas Jurco was added to Kings.
28567,14,[2021-10-05 8:59:55 PM] - Tomas Jurco signed with Kings for $750-000 for 3 year(s) / Option : No Trade.
28568,22,[2021-10-05 9:00:16 PM] - Cameron Gaunce was added to Flyers.
28569,22,[2021-10-05 9:00:16 PM] - Cameron Gaunce signed with Flyers for $750-000 for 3 year(s) / Option : No Trade.
28570,9,[2021-10-05 9:24:03 PM] - Evan McEneny was added to Blue Jackets.
28571,9,[2021-10-05 9:24:03 PM] - Evan McEneny signed with Blue Jackets for $750-000 for 3 year(s).
28572,9,[2021-10-05 9:24:32 PM] - Nikolai Knyzhov was added to Blue Jackets.
28573,9,[2021-10-05 9:24:32 PM] - Nikolai Knyzhov signed with Blue Jackets for $800-000 for 1 year(s).
28574,9,[2021-10-05 9:25:00 PM] - Phillip Di Giuseppe was added to Blue Jackets.
28575,9,[2021-10-05 9:25:00 PM] - Phillip Di Giuseppe signed with Blue Jackets for $800-000 for 3 year(s).
28576,16,[2021-10-05 9:26:52 PM] - Nikita Nesterov was added to Canadiens.
28577,25,[2021-10-05 9:28:32 PM] - Nic Hague was released by Blues
28578,25,[2021-10-05 9:29:04 PM] - Nic Hague was added to Blues.
28579,6,[2021-10-05 9:35:21 PM] - Ty Emberson was added to Hurricanes.
28580,31,[2021-10-05 9:35:42 PM] - Vitaly Kravtsov was added to Golden Knights.
28581,31,[2021-10-05 9:35:50 PM] - K'Andre Miller was added to Golden Knights.
28582,31,[2021-10-05 9:35:59 PM] - Jamie Drysdale was added to Golden Knights.
28583,31,[2021-10-05 9:36:08 PM] - Pierre-Olivier Joseph was added to Golden Knights.
28584,31,[2021-10-05 9:36:17 PM] - Josh Brook was added to Golden Knights.
28585,20,[2021-10-05 9:36:25 PM] - Max Gildon was added to Rangers.
28586,26,[2021-10-05 9:36:48 PM] - Stuart Skinner was added to Sharks.
28587,5,[2021-10-05 9:37:41 PM] - Evan Cormier was added to Flames.
28588,11,[2021-10-05 9:37:52 PM] - Owen Tippett was added to Red Wings.
28589,5,[2021-10-05 9:39:43 PM] - Evan Cormier has been deleted from Flames.
28590,11,[2021-10-05 9:39:49 PM] - Owen Tippett has been deleted from Red Wings.
28591,26,[2021-10-05 9:39:58 PM] - Stuart Skinner has been deleted from Sharks.
28592,20,[2021-10-05 9:40:04 PM] - Max Gildon has been deleted from Rangers.
28593,6,[2021-10-05 9:40:12 PM] - Ty Emberson has been deleted from Hurricanes.
28594,31,[2021-10-05 9:40:25 PM] - Vitali Kravtsov has been deleted from Golden Knights.
28595,31,[2021-10-05 9:40:32 PM] - K'Andre Miller has been deleted from Golden Knights.
28596,31,[2021-10-05 9:40:39 PM] - Jamie Drysdale has been deleted from Golden Knights.
28597,31,[2021-10-05 9:40:47 PM] - Pierre-Olivier Joseph has been deleted from Golden Knights.
28598,31,[2021-10-05 9:40:54 PM] - Josh Brook has been deleted from Golden Knights.
28599,16,[2021-10-09 9:45:02 PM] - Mark Barberio was released by Canadiens
28600,1,[2021-10-09 9:45:12 PM] - Jacob de La Rose was released by Ducks
28601,1,[2021-10-09 9:45:20 PM] - Kenny Agostino was released by Ducks
28602,28,[2021-10-09 9:45:29 PM] - David Krejci was released by Maple Leafs
28603,3,[2021-10-09 9:46:32 PM] - Paul Byron was added to Bruins.
28604,3,[2021-10-09 9:46:32 PM] - Paul Byron signed with Bruins for $2-800-000 for 1 year(s) / Option : No Trade & Signing Bonus of $750-000.
28605,14,[2021-10-09 9:46:53 PM] - Morgan Klimchuk was added to Kings.
28606,14,[2021-10-09 9:46:53 PM] - Morgan Klimchuk signed with Kings for $750-000 for 3 year(s) / Option : No Trade.
28607,22,[2021-10-09 9:47:18 PM] - Sheldon Dries was added to Flyers.
28608,22,[2021-10-09 9:47:18 PM] - Sheldon Dries signed with Flyers for $750-000 for 2 year(s) / Option : No Trade.
28609,22,[2021-10-09 9:47:34 PM] - Justin Bailey was added to Flyers.
28610,22,[2021-10-09 9:47:34 PM] - Justin Bailey signed with Flyers for $750-000 for 2 year(s) / Option : No Trade.
28611,9,[2021-10-09 9:48:37 PM] - TRADE : From Blue Jackets to Capitals : Daniil Tarasov (P)- Sampo Ranta (P).
28612,30,[2021-10-09 9:48:37 PM] - TRADE : From Blue Jackets to Capitals : Daniil Tarasov (P)- Sampo Ranta (P).
28613,30,[2021-10-09 9:48:37 PM] - TRADE : From Capitals to Blue Jackets : T.J. Oshie (74).
28614,9,[2021-10-09 9:48:37 PM] - TRADE : From Capitals to Blue Jackets : T.J. Oshie (74).
28615,11,[2021-10-09 9:51:23 PM] - Unknown Player is no longer captain for Red Wings.
28616,11,[2021-10-09 9:51:23 PM] - Connor McDavid has been selected as captain for Red Wings.
28617,11,[2021-10-09 9:51:23 PM] - Unknown Player is no longer as assistant for Red Wings.
28618,11,[2021-10-09 9:51:23 PM] - Brayden Point has been selected as assistant for Red Wings.
28619,11,[2021-10-09 9:51:23 PM] - Connor McDavid is no longer as assistant for Red Wings.
28620,11,[2021-10-09 9:51:23 PM] - Nino Niederreiter has been selected as assistant for Red Wings.
28621,11,[2021-10-09 9:51:23 PM] - Unknown Player is no longer captain for Griffins.
28622,11,[2021-10-09 9:51:23 PM] - Austin Wagner has been selected as captain for Griffins.
28623,11,[2021-10-09 9:51:23 PM] - Unknown Player is no longer as assistant for Griffins.
28624,11,[2021-10-09 9:51:23 PM] - Stefan Noesen has been selected as assistant for Griffins.
28625,11,[2021-10-09 9:51:23 PM] - Unknown Player is no longer as assistant for Griffins.
28626,11,[2021-10-09 9:51:23 PM] - Dryden Hunt has been selected as assistant for Griffins.
28627,18,[2021-10-09 9:51:23 PM] - Jonathan Toews is no longer as assistant for Devils.
28628,18,[2021-10-09 9:51:23 PM] - Patric Hornqvist is no longer as assistant for Devils.
28629,14,[2021-10-10 10:56:55 AM] - Mathieu Perreault was added to Kings.
28630,14,[2021-10-10 10:56:55 AM] - Mathieu Perreault signed with Kings for $1-000-000 for 3 year(s) / Option : No Trade & Signing Bonus of $750-000.
28631,14,[2021-10-15 5:02:36 PM] - Calle Rosen was added to Kings.
28632,14,[2021-10-15 5:02:36 PM] - Calle Rosen signed with Kings for $750-000 for 3 year(s).
28633,11,[2021-10-15 5:04:36 PM] - Ivan Barbashev was added to Red Wings.
28634,11,[2021-10-15 5:04:36 PM] - Ivan Barbashev signed with Red Wings for $1-250-000 for 1 year(s).
28635,22,[2021-10-15 5:04:57 PM] - Kevin Fiala was added to Flyers.
28636,22,[2021-10-15 5:04:57 PM] - Kevin Fiala signed with Flyers for $5-100-000 for 3 year(s) / Option : No Trade.
28637,22,[2021-10-15 5:05:45 PM] - Collin Delia was added to Flyers.
28638,22,[2021-10-15 5:05:45 PM] - Collin Delia signed with Flyers for $1-000-000 for 2 year(s) / Option : No Trade.
28639,27,[2021-10-15 5:06:10 PM] - Tanner Fritz was added to Lightning.
28640,27,[2021-10-15 5:06:10 PM] - Tanner Fritz signed with Lightning for $850-000 for 2 year(s) / Option : No Trade.
28641,21,[2021-10-15 5:06:27 PM] - Jordan Nolan was added to Senators.
28642,21,[2021-10-15 5:06:27 PM] - Jordan Nolan signed with Senators for $750-000 for 1 year(s) / Option : No Trade.
28643,14,[2021-10-15 5:06:59 PM] - Kyle Clifford was added to Kings.
28644,14,[2021-10-15 5:06:59 PM] - Kyle Clifford signed with Kings for $750-000 for 3 year(s) / Option : No Trade & Signing Bonus of $300-000.
28645,9,[2021-10-15 5:07:18 PM] - Jeff Glass was added to Blue Jackets.
28646,9,[2021-10-15 5:07:18 PM] - Jeff Glass signed with Blue Jackets for $800-000 for 2 year(s) / Option : No Trade.
28647,1,[2021-10-15 5:11:42 PM] - Aidan Dudas was added to Ducks.
28648,1,[2021-10-15 5:11:58 PM] - Eetu Tuulola was added to Ducks.
28649,1,[2021-10-15 5:12:09 PM] - Luke Green was added to Ducks.
28650,1,[2021-10-15 5:12:15 PM] - Martin Pospisil was added to Ducks.
28651,1,[2021-10-15 5:12:21 PM] - Mason McDonald was added to Ducks.
28652,1,[2021-10-15 5:12:33 PM] - Aidan Dudas has been deleted from Ducks.
28653,1,[2021-10-15 5:12:39 PM] - Eetu Tuulola has been deleted from Ducks.
28654,1,[2021-10-15 5:12:45 PM] - Luke Green has been deleted from Ducks.
28655,1,[2021-10-15 5:12:51 PM] - Martin Pospisil has been deleted from Ducks.
28656,1,[2021-10-15 5:13:05 PM] - Mason McDonald has been deleted from Ducks.
28657,8,[2021-10-15 5:14:10 PM] - TRADE : From Avalanche to Blackhawks : Y:2022-RND:7-COL.
28658,7,[2021-10-15 5:14:10 PM] - TRADE : From Avalanche to Blackhawks : Y:2022-RND:7-COL.
28659,7,[2021-10-15 5:14:10 PM] - TRADE : From Blackhawks to Avalanche : Aaron Dell (51).
28660,8,[2021-10-15 5:14:10 PM] - TRADE : From Blackhawks to Avalanche : Aaron Dell (51).
28661,29,[2021-10-15 5:16:00 PM] - Nikita Gusev was released by Canucks
28662,7,[2021-10-15 5:16:08 PM] - Dominik Kahun was released by Blackhawks
28663,27,[2021-10-15 5:16:29 PM] - Matt Tomkins was released by Lightning
28664,4,[2021-10-15 5:16:39 PM] - Colin Wilson was released by Sabres
28665,30,[2021-10-15 5:16:48 PM] - Ryan Kesler was released by Capitals
28666,26,[2021-10-15 5:17:28 PM] - J.T. Brown was released by Sharks
28667,4,[2021-10-15 5:17:43 PM] - Tobias Rieder was released by Sabres
28668,9,[2021-10-15 8:09:25 PM] - Blue Jackets hired Dave Tippett for $3-000-000 for 3 year(s).
28669,31,[2021-10-15 8:10:07 PM] - Wolves hired Jim Montgomery for $800-000 for 1 year(s).
28670,26,[2021-10-16 9:44:39 AM] - Michael Frolik was released by Sharks
28671,13,[2021-10-16 9:46:32 AM] - Jackson Cates was added to Panthers.
28672,13,[2021-10-16 9:46:32 AM] - Jackson Cates signed with Panthers for $1-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $200-000.
28673,16,[2021-10-16 9:48:30 AM] - Rocket hired Jeff Blashill for $1-000-000 for 5 year(s).
28674,32,[2021-10-16 9:49:15 AM] - Mariners hired Derek Lalonde for $2-000-000 for 2 year(s).
28675,30,[2021-10-16 9:55:14 AM] - TRADE : From Capitals to Blue Jackets : Ian Cole (70)- Y:2023-RND:7-CHI.
28676,9,[2021-10-16 9:55:14 AM] - TRADE : From Capitals to Blue Jackets : Ian Cole (70)- Y:2023-RND:7-CHI.
28677,9,[2021-10-16 9:55:14 AM] - TRADE : From Blue Jackets to Capitals : Josh Brown (66)- Aliaksei Protas (P).
28678,30,[2021-10-16 9:55:14 AM] - TRADE : From Blue Jackets to Capitals : Josh Brown (66)- Aliaksei Protas (P).
28679,25,[2021-10-17 8:04:48 PM] - Jean-Sebastien Dea was added to Blues.
28680,25,[2021-10-17 8:04:48 PM] - Jean-Sebastien Dea signed with Blues for $825-000 for 3 year(s).
28681,4,[2021-10-17 8:05:04 PM] - Tage Thompson was added to Sabres.
28682,4,[2021-10-17 8:05:04 PM] - Tage Thompson signed with Sabres for $1-400-000 for 3 year(s).
28683,4,[2021-10-17 8:05:45 PM] - Sabres hired Rick Bowness for $1-000-000 for 3 year(s).
28684,17,[2021-10-17 8:06:23 PM] - Admirals hired Gerard Gallant for $1-600-000 for 3 year(s).
28685,23,[2021-10-18 4:19:26 PM] - Zack MacEwen was added to Coyotes.
28686,23,[2021-10-18 4:19:26 PM] - Zack MacEwen signed with Coyotes for $750-000 for 2 year(s) / Option : No Trade.
28687,23,[2021-10-18 4:19:41 PM] - Gabriel Dumont was added to Coyotes.
28688,23,[2021-10-18 4:19:41 PM] - Gabriel Dumont signed with Coyotes for $750-000 for 2 year(s) / Option : No Trade.
28689,30,[2021-10-18 4:20:39 PM] - TRADE : From Capitals to Blue Jackets : Y:2022-RND:5-STL.
28690,9,[2021-10-18 4:20:39 PM] - TRADE : From Capitals to Blue Jackets : Y:2022-RND:5-STL.
28691,9,[2021-10-18 4:20:39 PM] - TRADE : From Blue Jackets to Capitals : Nicolas Aube-Kubel (61).
28692,30,[2021-10-18 4:20:39 PM] - TRADE : From Blue Jackets to Capitals : Nicolas Aube-Kubel (61).
28693,19,[2021-10-18 4:21:22 PM] - Sound Tigers hired Lindy Ruff for $800-000 for 2 year(s).
28694,27,[2021-10-18 4:21:48 PM] - Crunch hired John Hynes for $1-000-000 for 2 year(s).
28695,26,[2021-10-18 4:22:19 PM] - Barracudas hired Dominique Ducharme for $1-000-000 for 2 year(s).
28696,16,[2021-10-18 4:24:19 PM] - Canadiens paid $0 to release Alex Petrovic.
28697,16,[2021-10-18 4:24:19 PM] - Alex Petrovic was released.
28698,23,[2021-10-18 4:26:46 PM] - Matt Read was released.
28699,22,[2021-10-18 4:26:46 PM] - Joel Hanley was released.
28700,25,[2021-10-18 4:26:46 PM] - Paul LaDue was released.
28701,8,[2021-10-18 4:26:46 PM] - Brett Sutter was released.
28702,8,[2021-10-18 4:26:46 PM] - Chris Mueller was released.
28703,10,[2021-10-18 4:26:46 PM] - Mark Letestu was released.
28704,15,[2021-10-18 4:26:46 PM] - Troy Brouwer was released.
28705,28,[2021-10-18 4:26:46 PM] - Cody Goloubef was released.
28706,25,[2021-10-18 4:26:46 PM] - Dalton Prout was released.
28707,22,[2021-10-18 4:26:46 PM] - Byron Froese was released.
28708,22,[2021-10-18 4:26:46 PM] - Luke Gazdic was released.
28709,28,[2021-10-18 4:26:46 PM] - Ryan Stanton was released.
28710,7,[2021-10-18 4:26:46 PM] - Cameron Schilling was released.
28711,5,[2021-10-18 4:26:46 PM] - Paul Carey was released.
28712,2,[2021-10-18 4:26:46 PM] - Scott Wilson was released.
28713,8,[2021-10-18 4:26:46 PM] - Mark Alt was released.
28714,18,[2021-10-18 4:26:46 PM] - Scott Sabourin was released.
28715,27,[2021-10-18 4:26:46 PM] - Seth Helgeson was released.
28716,22,[2021-10-18 4:26:46 PM] - Erik Burgdoerfer was released.
28717,26,[2021-10-18 4:26:46 PM] - Matt Lorito was released.
28718,6,[2021-10-18 4:26:46 PM] - Michael Mersch was released.
28719,27,[2021-10-23 1:33:47 PM] - Alex Belzile was added to Lightning.
28720,27,[2021-10-23 1:33:47 PM] - Alex Belzile signed with Lightning for $850-000 for 2 year(s) / Option : No Trade & Signing Bonus of $150-000.
28721,7,[2021-10-23 1:35:40 PM] - Griffen Molino was released by Blackhawks
28722,7,[2021-10-23 1:36:43 PM] - Valentin Zykov was released by Blackhawks
28723,7,[2021-10-23 1:36:53 PM] - Max Veronneau was released by Blackhawks
28724,30,[2021-10-23 1:37:02 PM] - Jake Virtanen was released by Capitals
28725,30,[2021-10-23 1:37:13 PM] - Joakim Ryan was released by Capitals
28726,5,[2021-10-23 1:37:37 PM] - Danil Yurtaykin was released by Flames
28727,19,[2021-10-23 1:38:20 PM] - Taylor Leier was released by Islanders
28728,27,[2021-10-23 1:38:31 PM] - Miikka Salomaki was released by Lightning
28729,4,[2021-10-23 1:38:45 PM] - Alexander Yelesin was released by Sabres
28730,10,[2021-10-23 1:39:06 PM] - Matt Puempel was released by Stars
28731,8,[2021-10-23 1:44:22 PM] - Avalanche paid $0 to release Mike Vecchione.
28732,8,[2021-10-23 1:44:22 PM] - Mike Vecchione was released.
28733,8,[2021-10-23 1:44:42 PM] - Avalanche paid $0 to release Adam Clendening.
28734,8,[2021-10-23 1:44:42 PM] - Adam Clendening was released.
28735,22,[2021-10-23 1:48:26 PM] - Flyers paid $0 to release Adam Johnson.
28736,22,[2021-10-23 1:48:26 PM] - Adam Johnson was released.
28737,22,[2021-10-23 1:48:31 PM] - Flyers paid $0 to release Dillon Simpson.
28738,22,[2021-10-23 1:48:31 PM] - Dillon Simpson was released.
28739,27,[2021-10-23 1:50:26 PM] - Daniel Brickley was released by Lightning
28740,27,[2021-10-23 1:50:40 PM] - Josh Teves was released by Lightning
28741,24,[2021-10-23 1:51:18 PM] - Steven Fogarty was released by Penguins
28742,24,[2021-10-23 1:51:28 PM] - Anthony Greco was released by Penguins
28743,20,[2021-10-23 1:51:48 PM] - Kevin Roy was released by Rangers
28744,20,[2021-10-23 1:52:03 PM] - Charlie Lindgren was released by Rangers
28745,21,[2021-10-23 1:52:38 PM] - Trevor Carrick was released by Senators
28746,13,[2021-10-23 1:52:58 PM] - Brogan Rafferty was released by Panthers
28747,26,[2021-10-23 1:53:15 PM] - Dylan Sikura was released by Sharks
28748,26,[2021-10-23 1:53:27 PM] - Danick Martel was released by Sharks
28749,26,[2021-10-23 1:53:44 PM] - Robbie Russo was released by Sharks
28750,8,[2021-10-23 1:55:48 PM] - TRADE : From Avalanche to Islanders : Y:2022-RND:5-COL.
28751,19,[2021-10-23 1:55:48 PM] - TRADE : From Avalanche to Islanders : Y:2022-RND:5-COL.
28752,19,[2021-10-23 1:55:48 PM] - TRADE : From Islanders to Avalanche : Brett Lernout (59)- Mark Pysyk (62).
28753,8,[2021-10-23 1:55:48 PM] - TRADE : From Islanders to Avalanche : Brett Lernout (59)- Mark Pysyk (62).
28754,6,[2021-10-23 1:57:38 PM] - TRADE : From Hurricanes to Ducks : Alex Alexeyev (62)- Nick Suzuki (72)- Yegor Spiridonov (P).
28755,1,[2021-10-23 1:57:38 PM] - TRADE : From Hurricanes to Ducks : Alex Alexeyev (62)- Nick Suzuki (72)- Yegor Spiridonov (P).
28756,1,[2021-10-23 1:57:38 PM] - TRADE : From Ducks to Hurricanes : Nazem Kadri (70)- William Eklund (P)- Y:2023-RND:5-ANH.
28757,6,[2021-10-23 1:57:38 PM] - TRADE : From Ducks to Hurricanes : Nazem Kadri (70)- William Eklund (P)- Y:2023-RND:5-ANH.
28758,3,[2021-10-23 1:58:41 PM] - TRADE : From Bruins to Stars : Ben Harpur (65).
28759,10,[2021-10-23 1:58:41 PM] - TRADE : From Bruins to Stars : Ben Harpur (65).
28760,10,[2021-10-23 1:58:41 PM] - TRADE : From Stars to Bruins : Y:2022-RND:4-MTL- Y:2022-RND:7-DAL.
28761,3,[2021-10-23 1:58:41 PM] - TRADE : From Stars to Bruins : Y:2022-RND:4-MTL- Y:2022-RND:7-DAL.
28762,13,[2021-10-23 2:02:37 PM] - Unknown Player is no longer captain for Panthers.
28763,13,[2021-10-23 2:02:37 PM] - Duncan Keith has been selected as captain for Panthers.
28764,13,[2021-10-23 2:02:37 PM] - Tyler Seguin is no longer as assistant for Panthers.
28765,13,[2021-10-23 2:02:37 PM] - Josh Bailey has been selected as assistant for Panthers.
28766,13,[2021-10-23 2:02:37 PM] - Josh Bailey is no longer as assistant for Panthers.
28767,13,[2021-10-23 2:02:37 PM] - Derek Stepan has been selected as assistant for Panthers.
28768,31,[2021-10-25 2:52:05 PM] - Unknown Player is no longer as assistant for Golden Knights.
28769,31,[2021-10-25 2:52:05 PM] - Andrew Cogliano has been selected as assistant for Golden Knights.
